Id,ActivityDate,TotalSteps,TotalDistance,TrackerDistance,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories,sum,mean/TotalDistance,xi-mean,xi-mean^2,sum(xi-mean^2,sum(xi-mean^2/N,,Normal Dist
6962181067,2/4/2016,12437,8.300000191,8.300000191,0,3.75999999,1.289999962,3.24000001,0,50,24,219,732,2115,,,3.636477219,13.22396657,,,,0.065735445
6962181067,3/4/2016,12307,8.140000343,8.140000343,0,1.00999999,3.25999999,3.869999886,0,14,51,218,589,2055,,,3.476477371,12.08589491,,,,0.068024109
6962181067,4/4/2016,18952,12.80000019,12.80000019,0,5.909999847,1.230000019,5.659999847,0,73,20,327,570,2437,,,8.136477218,66.20226153,,,,0.013362918
6962181067,5/4/2016,12010,7.940000057,7.940000057,0,2.380000114,0.949999988,4.610000134,0,38,17,287,692,2158,,,3.276477085,10.73530209,,,,0.070843768
6962181067,6/4/2016,12480,8.859999657,8.25,3.97279501,4.179999828,0.689999998,4,0,55,14,276,593,2170,,,4.196476685,17.61041657,,,,0.05761193
6962181067,7/4/2016,13417,9.649999619,8.869999886,1.926301956,3.390000105,1.25,4.909999847,0.100000001,45,16,284,665,2244,,,4.986476647,24.86494936,,,,0.046319939
6962181067,8/4/2016,14400,10.88000011,9.520000458,5.45686388,2.470000029,2.880000114,5.53000021,0,27,37,276,697,2188,,,6.216477138,38.64458801,,,,0.03060592
6962181067,9/4/2016,12495,8.260000229,8.260000229,0,2.210000038,1.090000033,4.960000038,0,33,19,324,609,2231,,,3.596477257,12.93464866,,,,0.06630986
6962181067,10/4/2016,10148,6.710000038,6.710000038,0,1.360000014,0.219999999,5.130000114,0,19,7,306,679,2100,,,2.046477066,4.188068384,,,,0.086259859
6962181067,11/4/2016,12362,9.090000153,8.170000076,2.696455002,1.090000033,2.730000019,5.269999981,0,21,38,297,678,2188,,,4.426477181,19.59370024,,,,0.054276355
6962181067,12/4/2016,5893,3.900000095,3.900000095,0,2.880000114,0.560000002,0.460000008,0,43,9,48,146,917,,,-0.763522877,0.582967183,,,,0.096137203
7007744171,1/4/2016,11680,9.06000042,7.809999943,4.901282787,4.489999771,0.330000013,4.239999771,0,50,7,244,1139,2573,,,4.396477448,19.32901395,,,,0.054710097
7007744171,2/4/2016,10976,7.340000153,7.340000153,0,0.550000012,0.670000017,6.130000114,0,9,16,271,1075,2575,,,2.676477181,7.163530103,,,,0.078876769
7007744171,3/4/2016,16806,11.23999977,11.23999977,0,6.409999847,1.370000005,3.470000029,0,104,31,230,1002,3086,,,6.576476798,43.25004708,,,,0.026647593
7007744171,4/4/2016,15266,11.39999962,10.21000004,5.189849854,5.800000191,0.75999999,4.789999962,0.050000001,70,21,292,1057,2886,,,6.736476648,45.38011764,,,,0.024994197
7007744171,5/4/2016,12084,9.140000343,8.079999924,4.836380005,4.389999866,0.460000008,4.289999962,0,50,6,284,1030,2676,,,4.476477371,20.03884966,,,,0.053554628
7007744171,6/4/2016,13513,10.25,9.069999695,4.835720062,5.349999905,0.330000013,4.559999943,0,64,8,270,1098,2811,,,5.586477028,31.20872559,,,,0.038275251
7007744171,7/4/2016,14100,10.57999992,9.430000305,4.875989914,5.099999905,1.190000057,4.28000021,0,61,33,265,1015,2840,,,5.916476948,35.00469948,,,,0.03414621
7007744171,8/4/2016,12627,9.649999619,8.449999809,4.842319965,4.699999809,0.74000001,4.210000038,0,54,22,301,1063,2871,,,4.986476647,24.86494936,,,,0.046319939
7007744171,9/4/2016,10345,6.920000076,6.920000076,0,0.07,0.270000011,6.579999924,0,2,6,358,1074,2613,,,2.256477104,5.091688923,,,,0.083947434
7007744171,10/4/2016,10146,6.789999962,6.789999962,0,0.07,0.610000014,6.110000134,0,1,12,397,1030,2700,,,2.12647699,4.521904391,,,,0.085398223
7007744171,11/4/2016,12168,8.140000343,8.140000343,0,1.049999952,0.790000021,6.289999962,0,18,27,375,1020,2871,,,3.476477371,12.08589491,,,,0.068024109
7007744171,12/4/2016,7413,5.769999981,4.960000038,4.869782925,4.5,0.340000004,0.939999998,0,53,6,43,405,1023,,,1.106477009,1.224291372,,,,0.094300885
7086361926,1/4/2016,11463,7.670000076,7.670000076,0,2.829999924,1.889999986,2.930000067,0,38,30,154,777,2496,,,3.006477104,9.03890458,,,,0.074551547
7086361926,2/4/2016,87,0.02,0.02,0,0,0,0.01,0,0,0,2,872,1641,,,-4.643522972,21.56230559,,,,0.051156476
7086361926,3/4/2016,1949,1.309999943,1.309999943,0,0.230000004,0.349999994,0.730000019,0,3,6,27,1404,1794,,,-3.353523029,11.2461167,,,,0.069763843
7086361926,4/4/2016,6101,3.869999886,3.869999886,0,0.529999971,0.230000004,3.099999905,0,31,24,138,1247,2421,,,-0.793523086,0.629678887,,,,0.096002254
7086361926,5/4/2016,7478,4.989999771,4.989999771,0,1.799999952,0.529999971,2.609999895,0.029999999,25,33,132,1159,2439,,,0.326476799,0.106587101,,,,0.097524341
7086361926,6/4/2016,7352,4.730000019,4.730000019,0,1.409999967,0.779999971,2.529999971,0,19,14,124,814,2233,,,0.066477047,0.004419198,,,,0.097824433
7086361926,7/4/2016,14604,10.81999969,10.81999969,0,7.230000019,1.120000005,2.430000067,0.029999999,76,30,127,695,2862,,,6.156476718,37.90220558,,,,0.031296875
7086361926,8/4/2016,9634,6.519999981,6.519999981,0,2.5,1.399999976,2.589999914,0,50,48,140,797,2752,,,1.856477009,3.446506887,,,,0.088205072
7086361926,9/4/2016,7338,4.670000076,4.670000076,0,1.080000043,0.129999995,3.460000038,0,27,5,204,717,2519,,,0.006477104,4.20E-05,,,,0.097837311
7086361926,10/4/2016,569,0.349999994,0.349999994,0,0,0,0.340000004,0,0,0,27,1368,1799,,,-4.313522978,18.60648048,,,,0.055911841
7086361926,11/4/2016,6242,3.920000076,3.920000076,0,0.74000001,0.230000004,2.930000067,0,46,22,126,741,2543,,,-0.743522896,0.552826296,,,,0.096224381
7086361926,12/4/2016,430,0.25999999,0.25999999,0,0,0,0.25999999,0,0,0,14,75,625,,,-4.403522982,19.39101465,,,,0.054608186
8053475328,2/4/2016,20188,15.61999989,15.61999989,0,12.06000042,0.850000024,2.710000038,0,124,19,172,1125,3377,,,10.95647692,120.0443865,,,,0.002646801
8053475328,3/4/2016,25701,20.13999939,20.13999939,0,16.81999969,1.629999995,1.690000057,0,165,36,97,1142,3697,,,15.47647642,239.5213223,,,,7.28E-05
8053475328,4/4/2016,17395,13.21000004,13.21000004,0,9.670000076,0.180000007,3.349999905,0,100,4,213,1123,3209,,,8.546477068,73.04227028,,,,0.010878538
8053475328,5/4/2016,17167,13.40999985,13.40999985,0,9.960000038,0.310000002,3.140000105,0,98,8,184,1150,3167,,,8.746476878,76.50085779,,,,0.009803954
8053475328,6/4/2016,16435,12.42000008,12.42000008,0,8.960000038,0.550000012,2.910000086,0,100,14,191,1135,3122,,,7.756477108,60.16293713,,,,0.016024153
8053475328,7/4/2016,17078,13.19999981,13.19999981,0,9.970000267,0.239999995,2.99000001,0,101,6,190,1143,3176,,,8.536476838,72.87143681,,,,0.010934568
8053475328,8/4/2016,11693,9.539999962,9.539999962,0,6.769999981,0.25999999,2.5,0,60,6,153,1221,2790,,,4.87647699,23.78002784,,,,0.047856077
8053475328,9/4/2016,11159,9.140000343,9.140000343,0,6.690000057,0.25,2.190000057,0,59,6,120,1255,2715,,,4.476477371,20.03884966,,,,0.053554628
8053475328,10/4/2016,10118,7.730000019,7.730000019,0,3.049999952,0.800000012,3.880000114,0,30,18,207,1185,2684,,,3.066477047,9.403281483,,,,0.073739109
8053475328,11/4/2016,16064,12.72000027,12.72000027,0,9.979999542,0.360000014,2.380000114,0,96,8,155,1181,3097,,,8.056477298,64.90682646,,,,0.013893758
8053475328,12/4/2016,290,0.209999993,0.209999993,0,0,0,0.209999993,0,0,0,16,599,791,,,-4.453522979,19.83386692,,,,0.053885769
8253242879,1/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1429,,,-4.663522972,21.74844651,,,,0.050870922
8253242879,2/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1429,,,-4.663522972,21.74844651,,,,0.050870922
8253242879,3/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1429,,,-4.663522972,21.74844651,,,,0.050870922
8253242879,4/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1429,,,-4.663522972,21.74844651,,,,0.050870922
8253242879,5/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,1429,,,-4.663522972,21.74844651,,,,0.050870922
8253242879,6/4/2016,1931,1.279999971,1.279999971,0,0,0,1.279999971,0,0,0,94,1346,1607,,,-3.383523001,11.4482279,,,,0.069341114
8253242879,7/4/2016,5181,3.420000076,3.420000076,0,1,0.910000026,1.50999999,0.01,15,15,107,1303,1776,,,-1.243522896,1.546349192,,,,0.093392002
8253242879,8/4/2016,12026,9.149999619,9.149999619,0,5.699999809,0.930000007,2.50999999,0,47,13,150,1230,2162,,,4.486476647,20.12847271,,,,0.053410485
8253242879,9/4/2016,5360,3.539999962,3.539999962,0,0.540000021,1.549999952,1.460000038,0,8,28,148,1256,1832,,,-1.12352301,1.262303953,,,,0.094193151
8253242879,10/4/2016,2545,1.679999948,1.679999948,0,0,0,1.669999957,0.02,0,0,126,1314,1657,,,-2.983523024,8.901409632,,,,0.074860435
8253242879,11/4/2016,1636,1.080000043,1.080000043,0,0,0,1.080000043,0,0,0,86,1139,1377,,,-3.583522929,12.84163658,,,,0.066495591
8253242879,12/4/2016,0,0,0,0,0,0,0,0,0,0,0,1440,0,,,-4.663522972,21.74844651,,,,0.050870922
8378563200,1/4/2016,14179,11.23999977,11.23999977,0,6.230000019,1.059999943,3.960000038,0,73,21,195,719,3669,,,6.576476798,43.25004708,,,,0.026647593
8378563200,2/4/2016,3358,2.660000086,2.660000086,0,0,0,2.660000086,0,0,0,144,657,2702,,,-2.003522886,4.014103953,,,,0.086712303
8378563200,3/4/2016,9152,7.260000229,7.260000229,0,1.99000001,0.819999993,4.449999809,0,25,13,243,600,3304,,,2.596477257,6.741694149,,,,0.079883724
8378563200,4/4/2016,13935,11.05000019,11.05000019,2.092147112,4.090000153,0.790000021,6.170000076,0,105,16,220,658,4234,,,6.386477218,40.78709126,,,,0.028696192
8378563200,5/4/2016,12846,10.18999958,10.18999958,2.253081083,5,0.75,4.440000057,0,113,15,189,686,4128,,,5.526476608,30.5419437,,,,0.039050468
8378563200,6/4/2016,9124,7.239999771,7.239999771,2.092147112,0,0.25,6.989999771,0,55,6,230,728,3798,,,2.576476799,6.638232698,,,,0.080132651
8378563200,7/4/2016,9725,7.710000038,7.710000038,2.253081083,2.410000086,0.529999971,4.769999981,0,83,11,181,670,3839,,,3.046477066,9.281022516,,,,0.074010713
8378563200,8/4/2016,8350,6.619999886,6.619999886,2.092147112,1.49000001,0.529999971,4.610000134,0,72,10,167,868,3713,,,1.956476914,3.827801917,,,,0.087199468
8378563200,9/4/2016,2240,1.779999971,1.779999971,0,0,0,1.779999971,0,0,0,110,843,2606,,,-2.883523001,8.314704895,,,,0.07619294
8378563200,10/4/2016,2631,2.089999914,2.089999914,0,0,0,2.089999914,0,0,0,117,727,2624,,,-2.573523058,6.623020928,,,,0.080169316
8378563200,11/4/2016,8837,7.010000229,7.010000229,2.092147112,1.539999962,0.879999995,4.590000153,0,74,17,182,811,3775,,,2.346477257,5.50595552,,,,0.082908125
8378563200,12/4/2016,3246,2.569999933,2.569999933,2.253081083,0.829999983,0.709999979,1.029999971,0,65,15,49,243,1882,,,-2.093523039,4.382838713,,,,0.085756102
8583815059,1/4/2016,2174,1.700000048,1.700000048,0,0,0,1.700000048,0,0,0,112,1328,2360,,,-2.963522924,8.782468118,,,,0.075128674
8583815059,2/4/2016,3494,2.730000019,2.730000019,0,0,0,2.690000057,0,0,0,166,1274,2517,,,-1.933522953,3.738511008,,,,0.087433925
8583815059,3/4/2016,2380,1.860000014,1.860000014,0,0,0,1.860000014,0,0,0,131,1309,2400,,,-2.803522958,7.859740973,,,,0.077242545
8583815059,4/4/2016,3159,2.460000038,2.460000038,0,0,0,2.460000038,0,0,0,147,1293,2462,,,-2.203522934,4.855513319,,,,0.084545771
8583815059,5/4/2016,6835,5.329999924,5.329999924,0,0.370000005,0.730000019,4.239999771,0,5,15,212,1208,2786,,,0.666476952,0.444191528,,,,0.096539245
8583815059,6/4/2016,2098,1.639999986,1.639999986,0,0,0,1.629999995,0,0,0,112,1328,2354,,,-3.023522986,9.141691244,,,,0.074321465
8583815059,7/4/2016,2816,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,138,1302,2437,,,-2.463522924,6.068945195,,,,0.081516294
8583815059,8/4/2016,1408,1.100000024,1.100000024,0,0,0,1.100000024,0,0,0,79,1052,1814,,,-3.563522948,12.6986958,,,,0.066782037
8792009665,1/4/2016,4592,2.940000057,2.940000057,0,0.100000001,0.140000001,2.700000048,0,4,8,176,748,2260,,,-1.723522915,2.970531237,,,,0.089476671
8792009665,2/4/2016,8452,5.409999847,5.409999847,0,0.25999999,0.389999986,4.760000229,0,9,24,328,1079,3004,,,0.746476875,0.557227726,,,,0.096211646
8792009665,3/4/2016,7238,4.630000114,4.630000114,0,0.109999999,0.230000004,4.289999962,0,2,6,279,636,2667,,,-0.033522858,0.001123782,,,,0.097834128
8792009665,4/4/2016,3821,2.450000048,2.450000048,0,0,0.219999999,2.230000019,0,0,9,161,675,2229,,,-2.213522924,4.899683733,,,,0.084433544
8792009665,5/4/2016,2332,1.49000001,1.49000001,0,0.01,0.180000007,1.299999952,0,1,10,111,904,2100,,,-3.173522962,10.07124799,,,,0.07227269
8792009665,6/4/2016,2121,1.360000014,1.360000014,0,0,0,1.360000014,0,0,0,122,855,2114,,,-3.303522958,10.91326393,,,,0.07046565
8792009665,7/4/2016,1291,0.829999983,0.829999983,0,0,0,0.829999983,0,0,0,77,888,1961,,,-3.833522989,14.6958985,,,,0.062889208
8792009665,8/4/2016,1467,0.939999998,0.939999998,0,0.100000001,0.209999993,0.629999995,0,2,8,71,912,1953,,,-3.723522974,13.86462333,,,,0.064481125
8792009665,9/4/2016,1022,0.649999976,0.649999976,0,0,0,0.649999976,0,0,0,63,739,1890,,,-4.013522996,16.10836684,,,,0.060273893
8792009665,10/4/2016,4605,2.950000048,2.950000048,0,0,0,2.950000048,0,0,0,179,1261,2253,,,-1.713522924,2.936160809,,,,0.0895692
8792009665,11/4/2016,178,0.109999999,0.109999999,0,0,0,0.109999999,0,0,0,12,1428,1725,,,-4.553522973,20.73457146,,,,0.052445817
8792009665,12/4/2016,20,0.01,0.01,0,0,0,0.01,0,0,0,6,598,728,,,-4.653522972,21.65527605,,,,0.051013653
8877689391,1/4/2016,18700,15.81999969,15.81999969,0,8.699999809,0.159999996,6.909999847,0,67,3,247,1123,3527,,,11.15647672,124.4669728,,,,0.002317193
8877689391,2/4/2016,27572,23.38999939,23.38999939,0,14.72000027,1.210000038,7.340000153,0.01,116,24,260,1040,4220,,,18.72647642,350.6809191,,,,2.57E-06
8877689391,3/4/2016,15260,8.18999958,8.18999958,0,1.799999952,0.75,5.570000172,0,106,17,259,1058,3864,,,3.526476608,12.43603727,,,,0.067311612
8877689391,4/4/2016,20779,18.40999985,18.40999985,0,11.72999954,0.649999976,6,0,78,16,208,1138,3662,,,13.74647688,188.9656266,,,,0.000333125
8877689391,5/4/2016,10695,8.119999886,8.119999886,0,0.769999981,0.180000007,7.090000153,0.01,10,3,246,1181,2834,,,3.456476914,11.94723266,,,,0.06830835
8877689391,6/4/2016,24136,20.90999985,20.90999985,0,12.22000027,0.540000021,8.079999924,0,87,16,318,1019,4039,,,16.24647688,263.948011,,,,3.49E-05
8877689391,7/4/2016,10910,8.420000076,8.420000076,0,2.960000038,0.389999986,5.03000021,0,32,11,212,1185,2947,,,3.756477104,14.11112024,,,,0.064004919
8877689391,8/4/2016,23014,20.38999939,20.38999939,0,11.10000038,0.629999995,8.619999886,0,70,29,359,982,4196,,,15.72647642,247.3220605,,,,5.76E-05
8877689391,9/4/2016,16470,8.069999695,8.069999695,0,0,0.02,8.020000458,0,90,9,289,1052,3841,,,3.406476723,11.60408367,,,,0.069016882
8877689391,10/4/2016,28497,27.53000069,27.53000069,0,21.92000008,1.120000005,4.460000038,0,128,46,211,1055,4526,,,22.86647772,522.8758032,,,,1.45E-08
8877689391,11/4/2016,10622,8.06000042,8.06000042,0,1.470000029,0.150000006,6.369999886,0.01,18,7,225,1190,2820,,,3.396477448,11.53605906,,,,0.069158209
8877689391,12/4/2016,2350,1.779999971,1.779999971,0,0,0,1.779999971,0,0,0,58,531,938,,,-2.883523001,8.314704895,,,,0.07619294
